card_id,account_id,card_type,network,issue_date,expiry_date,card_status
CARD000324,ACC0018842,Debit,Visa,2025-02-16,2028-03-18,ACTIVE
CARD000325,ACC0161518,Debit,Visa,2024-12-30,2030-07-07,ACTIVE
CARD000326,ACC0191122,Credit,Mastercard,2023-04-04,2032-02-25,EXPIRED
CARD000327,ACC0072694,Credit,Mastercard,2024-12-06,2027-08-03,EXPIRED
CARD000328,ACC0188183,Credit,RuPay,2022-11-06,2031-08-12,BLOCKED
CARD000329,ACC0150200,Debit,RuPay,2023-09-10,2032-01-29,BLOCKED
CARD000330,ACC0179945,Debit,RuPay,2019-09-14,2030-12-19,EXPIRED
CARD000331,ACC0037445,Debit,Visa,2024-07-08,2030-05-06,BLOCKED
CARD000332,ACC0139555,Credit,Visa,2022-06-18,2029-05-09,BLOCKED
CARD000333,ACC0052317,Credit,Visa,2019-06-14,2029-07-23,BLOCKED
CARD000334,ACC0198779,Debit,Visa,2021-09-21,2030-01-27,BLOCKED
CARD000335,ACC0179071,Credit,Visa,2021-03-03,2028-12-11,BLOCKED
CARD000336,ACC0165319,Credit,Mastercard,2020-12-04,2029-11-14,EXPIRED
CARD000337,ACC0017166,Debit,RuPay,2018-09-15,2027-10-10,BLOCKED
CARD000338,ACC0025267,Debit,Mastercard,2023-05-19,2031-10-31,EXPIRED
CARD000339,ACC0174171,Debit,Visa,2019-11-21,2030-02-07,ACTIVE
CARD000340,ACC0174692,Debit,Mastercard,2022-11-30,2029-10-16,BLOCKED
CARD000341,ACC0143854,Debit,RuPay,2018-11-08,2029-06-05,ACTIVE
CARD000342,ACC0038536,Debit,RuPay,2020-03-12,2030-04-05,BLOCKED
CARD000343,ACC0147089,Debit,Visa,2019-09-16,2028-10-29,ACTIVE
CARD000344,ACC0126793,Debit,Mastercard,2018-07-21,2028-01-25,BLOCKED
CARD000345,ACC0114254,Credit,Visa,2020-06-26,2030-03-18,EXPIRED
CARD000346,ACC0059579,Debit,Mastercard,2024-09-19,2028-05-13,ACTIVE
CARD000347,ACC0120819,Debit,Visa,2023-12-26,2030-05-18,EXPIRED
CARD000348,ACC0103006,Credit,RuPay,2021-01-16,2029-10-21,EXPIRED
CARD000349,ACC0185752,Credit,RuPay,2020-11-11,2028-02-08,EXPIRED
CARD000350,ACC0149616,Credit,RuPay,2021-04-17,2028-02-20,BLOCKED
CARD000351,ACC0186787,Credit,Visa,2025-03-29,2031-07-06,BLOCKED
CARD000352,ACC0094976,Debit,RuPay,2019-03-13,2029-04-01,EXPIRED
CARD000353,ACC0071025,Debit,Mastercard,2019-09-18,2028-01-04,EXPIRED
CARD000354,ACC0133464,Debit,Visa,2022-11-16,2031-01-14,BLOCKED
CARD000355,ACC0003860,Debit,Visa,2021-11-30,2028-01-18,EXPIRED
CARD000356,ACC0049872,Credit,Visa,2023-07-02,2031-09-23,BLOCKED
CARD000357,ACC0162022,Credit,Mastercard,2020-02-20,2032-04-16,BLOCKED
CARD000358,ACC0194379,Credit,Visa,2025-04-01,2029-05-11,ACTIVE
CARD000359,ACC0028834,Debit,Visa,2022-04-25,2027-12-25,ACTIVE
CARD000360,ACC0085374,Credit,RuPay,2020-09-07,2032-01-17,EXPIRED
CARD000361,ACC0049335,Credit,Visa,2019-10-28,2031-02-08,BLOCKED
CARD000362,ACC0037000,Credit,Visa,2023-02-23,2028-10-31,ACTIVE
CARD000363,ACC0140837,Credit,RuPay,2021-06-09,2028-01-27,EXPIRED
CARD000364,ACC0157457,Credit,Mastercard,2023-01-19,2028-05-08,EXPIRED
CARD000365,ACC0095015,Credit,Mastercard,2021-07-05,2029-11-05,ACTIVE
CARD000366,ACC0000759,Debit,Visa,2020-05-26,2032-06-20,BLOCKED
CARD000367,ACC0055968,Credit,RuPay,2023-03-24,2027-09-05,BLOCKED
CARD000368,ACC0092726,Credit,RuPay,2021-08-12,2030-04-28,EXPIRED
CARD000369,ACC0043153,Debit,Mastercard,2020-11-29,2030-02-22,BLOCKED
CARD000370,ACC0166033,Debit,RuPay,2023-06-07,2031-01-02,EXPIRED
CARD000371,ACC0005333,Credit,Visa,2019-08-29,2032-03-29,BLOCKED
CARD000372,ACC0173861,Credit,RuPay,2022-07-21,2030-08-05,BLOCKED
CARD000373,ACC0159147,Credit,RuPay,2019-08-24,2031-02-23,EXPIRED
CARD000374,ACC0004399,Credit,Mastercard,2018-09-07,2030-07-16,ACTIVE
CARD000375,ACC0069362,Credit,RuPay,2022-10-25,2029-06-22,BLOCKED
CARD000376,ACC0191831,Credit,Mastercard,2020-03-30,2028-06-26,ACTIVE
CARD000377,ACC0014239,Credit,Visa,2025-03-02,2032-05-21,ACTIVE
CARD000378,ACC0060015,Debit,Mastercard,2020-11-02,2029-12-02,ACTIVE
CARD000379,ACC0056125,Credit,Mastercard,2023-11-20,2031-11-15,ACTIVE
CARD000380,ACC0078658,Debit,Visa,2019-05-19,2029-09-18,ACTIVE
CARD000381,ACC0109805,Debit,RuPay,2023-03-12,2030-12-14,BLOCKED
CARD000382,ACC0039356,Credit,RuPay,2024-01-27,2029-07-05,BLOCKED
CARD000383,ACC0131091,Credit,Mastercard,2023-12-07,2031-08-17,EXPIRED
CARD000384,ACC0167558,Credit,Visa,2025-04-26,2029-06-23,BLOCKED
CARD000385,ACC0098606,Debit,RuPay,2024-04-14,2028-12-06,ACTIVE
CARD000386,ACC0055427,Credit,Visa,2025-03-23,2030-02-04,EXPIRED
CARD000387,ACC0039865,Credit,Visa,2020-03-14,2031-09-15,EXPIRED
CARD000388,ACC0008417,Credit,Visa,2021-11-24,2029-07-30,EXPIRED
CARD000389,ACC0025863,Credit,Visa,2019-12-14,2028-09-30,EXPIRED
CARD000390,ACC0124019,Credit,Mastercard,2023-07-09,2028-01-18,BLOCKED
CARD000391,ACC0174764,Debit,Mastercard,2019-07-31,2030-02-28,BLOCKED
CARD000392,ACC0095140,Credit,Mastercard,2020-09-18,2030-03-11,ACTIVE
CARD000393,ACC0105042,Debit,RuPay,2019-07-27,2029-09-14,BLOCKED
CARD000394,ACC0184354,Credit,RuPay,2022-11-30,2028-09-15,BLOCKED
CARD000395,ACC0040158,Debit,RuPay,2020-05-23,2031-02-01,BLOCKED
CARD000396,ACC0120115,Debit,Visa,2023-07-23,2028-04-05,EXPIRED
CARD000397,ACC0146843,Credit,Visa,2020-05-29,2028-03-15,BLOCKED
CARD000398,ACC0160581,Credit,Visa,2019-05-11,2029-06-08,EXPIRED
CARD000399,ACC0076399,Debit,Mastercard,2019-09-26,2029-04-10,EXPIRED
CARD000400,ACC0051328,Credit,Mastercard,2020-09-28,2029-12-21,ACTIVE
CARD000401,ACC0144286,Debit,Visa,2021-04-15,2028-06-02,ACTIVE
CARD000402,ACC0159983,Credit,Visa,2019-06-01,2029-08-29,ACTIVE
CARD000403,ACC0186779,Debit,Mastercard,2022-10-07,2028-02-25,ACTIVE
CARD000404,ACC0175748,Debit,Mastercard,2018-12-13,2032-06-18,ACTIVE
CARD000405,ACC0193709,Credit,Visa,2022-02-28,2031-03-26,BLOCKED
CARD000406,ACC0122518,Credit,Mastercard,2024-06-24,2030-06-28,EXPIRED
CARD000407,ACC0069709,Debit,RuPay,2023-09-20,2027-09-08,BLOCKED
CARD000408,ACC0030687,Credit,RuPay,2021-03-15,2032-01-31,EXPIRED
CARD000409,ACC0006107,Credit,Mastercard,2020-11-26,2031-07-01,EXPIRED
CARD000410,ACC0128295,Credit,Visa,2023-06-03,2028-07-17,BLOCKED
CARD000411,ACC0152487,Credit,Visa,2022-12-08,2031-10-10,ACTIVE
CARD000412,ACC0014444,Credit,RuPay,2021-02-01,2028-01-12,EXPIRED
CARD000413,ACC0063057,Debit,Mastercard,2019-04-20,2028-12-16,ACTIVE
CARD000414,ACC0073435,Debit,Visa,2021-05-27,2027-11-17,EXPIRED
CARD000415,ACC0101451,Debit,Visa,2024-11-27,2032-06-21,BLOCKED
CARD000416,ACC0013004,Credit,Mastercard,2023-12-01,2031-10-26,EXPIRED
CARD000417,ACC0035955,Debit,RuPay,2020-01-20,2030-06-19,ACTIVE
CARD000418,ACC0178643,Credit,Visa,2021-03-12,2028-08-25,EXPIRED
CARD000419,ACC0091499,Debit,Mastercard,2023-11-05,2028-04-30,ACTIVE
CARD000420,ACC0089943,Credit,Visa,2021-01-06,2027-09-29,EXPIRED
CARD000421,ACC0108674,Credit,Visa,2025-05-08,2027-10-23,EXPIRED
CARD000422,ACC0055381,Debit,RuPay,2025-07-09,2030-03-13,ACTIVE
CARD000423,ACC0134434,Credit,Visa,2023-06-09,2028-04-25,ACTIVE
CARD000424,ACC0135757,Debit,Mastercard,2019-04-20,2032-04-08,EXPIRED
CARD000425,ACC0136094,Credit,RuPay,2021-11-25,2032-05-11,EXPIRED
CARD000426,ACC0185824,Credit,RuPay,2021-04-19,2029-12-26,EXPIRED
CARD000427,ACC0168674,Debit,Visa,2019-07-22,2029-05-28,ACTIVE
CARD000428,ACC0188033,Debit,Visa,2021-01-01,2028-02-06,ACTIVE
CARD000429,ACC0093962,Debit,Mastercard,2020-08-01,2030-07-29,ACTIVE
CARD000430,ACC0162951,Credit,RuPay,2018-09-09,2031-11-26,ACTIVE
CARD000431,ACC0047854,Debit,Visa,2024-08-31,2029-01-05,EXPIRED
CARD000432,ACC0008048,Debit,Visa,2024-04-04,2031-03-27,BLOCKED
CARD000433,ACC0195619,Debit,RuPay,2023-06-11,2031-08-22,BLOCKED
CARD000434,ACC0015628,Credit,Mastercard,2020-05-26,2028-04-07,ACTIVE
CARD000435,ACC0169888,Debit,Visa,2024-12-16,2030-12-17,ACTIVE
CARD000436,ACC0065833,Credit,Mastercard,2023-09-13,2028-01-20,BLOCKED
CARD000437,ACC0119949,Credit,Mastercard,2022-11-27,2032-05-22,EXPIRED
CARD000438,ACC0074816,Credit,Visa,2019-03-17,2029-02-27,BLOCKED
CARD000439,ACC0192523,Credit,Mastercard,2021-11-30,2028-01-03,EXPIRED
CARD000440,ACC0055222,Debit,Visa,2023-12-16,2027-10-19,ACTIVE
CARD000441,ACC0126897,Debit,RuPay,2022-03-25,2028-04-17,ACTIVE
CARD000442,ACC0156607,Credit,Visa,2018-08-05,2030-12-11,ACTIVE
CARD000443,ACC0156233,Credit,Mastercard,2024-05-04,2027-09-07,ACTIVE
CARD000444,ACC0006107,Debit,RuPay,2024-04-17,2030-10-22,ACTIVE
CARD000445,ACC0160449,Debit,Visa,2022-01-04,2027-09-02,EXPIRED
CARD000446,ACC0108321,Credit,Visa,2018-11-18,2027-07-21,EXPIRED
CARD000447,ACC0165206,Debit,Visa,2025-06-13,2031-03-03,BLOCKED
CARD000448,ACC0189076,Credit,Visa,2018-11-10,2028-09-22,ACTIVE
CARD000449,ACC0128825,Credit,RuPay,2023-11-27,2030-11-28,BLOCKED
CARD000450,ACC0018884,Credit,Mastercard,2019-10-17,2031-11-24,BLOCKED
CARD000451,ACC0074852,Credit,Visa,2025-03-09,2031-03-19,EXPIRED
CARD000452,ACC0037884,Debit,Mastercard,2021-11-04,2031-01-31,EXPIRED
CARD000453,ACC0069143,Debit,Mastercard,2019-08-16,2031-01-18,BLOCKED
CARD000454,ACC0014517,Credit,Mastercard,2021-02-18,2032-06-28,BLOCKED
CARD000455,ACC0185930,Credit,RuPay,2021-07-11,2032-02-20,BLOCKED
CARD000456,ACC0184864,Credit,Mastercard,2023-09-01,2030-09-26,ACTIVE
CARD000457,ACC0115119,Credit,Visa,2021-12-09,2030-03-13,EXPIRED
CARD000458,ACC0034782,Debit,Visa,2025-03-01,2032-01-11,EXPIRED
CARD000459,ACC0190221,Debit,RuPay,2020-09-08,2027-09-02,ACTIVE
CARD000460,ACC0019347,Debit,Mastercard,2019-06-05,2029-12-29,EXPIRED
CARD000461,ACC0122777,Debit,RuPay,2022-12-30,2029-07-09,ACTIVE
CARD000462,ACC0091447,Debit,RuPay,2024-09-12,2028-10-28,ACTIVE
CARD000463,ACC0119753,Credit,Mastercard,2019-02-13,2029-07-30,EXPIRED
CARD000464,ACC0142701,Credit,RuPay,2022-07-24,2032-05-14,BLOCKED
CARD000465,ACC0179800,Credit,Visa,2023-02-16,2029-12-14,BLOCKED
CARD000466,ACC0036337,Debit,Visa,2025-03-19,2031-06-18,BLOCKED
CARD000467,ACC0143983,Debit,Mastercard,2024-12-01,2031-05-14,EXPIRED
CARD000468,ACC0006890,Credit,Visa,2024-11-19,2032-02-19,ACTIVE
CARD000469,ACC0173742,Debit,Mastercard,2022-04-30,2032-05-29,ACTIVE
CARD000470,ACC0050213,Debit,RuPay,2022-02-24,2028-07-29,BLOCKED
CARD000471,ACC0063736,Credit,RuPay,2021-01-16,2031-02-14,EXPIRED
CARD000472,ACC0106662,Debit,Visa,2022-01-18,2029-01-02,BLOCKED
CARD000473,ACC0154850,Credit,Visa,2021-07-17,2030-11-04,ACTIVE
CARD000474,ACC0104985,Debit,Mastercard,2021-02-20,2028-09-28,ACTIVE
CARD000475,ACC0080937,Debit,Mastercard,2021-12-12,2032-07-11,EXPIRED
CARD000476,ACC0187862,Credit,RuPay,2020-12-13,2027-11-03,ACTIVE
CARD000477,ACC0128044,Debit,RuPay,2021-01-26,2029-06-09,ACTIVE
CARD000478,ACC0052622,Debit,Mastercard,2024-08-06,2028-05-13,EXPIRED
CARD000479,ACC0102401,Credit,Visa,2023-01-19,2028-05-06,BLOCKED
CARD000480,ACC0196255,Credit,Visa,2021-07-31,2030-09-30,BLOCKED
CARD000481,ACC0063997,Debit,Visa,2025-05-23,2029-09-13,BLOCKED
CARD000482,ACC0030174,Credit,Mastercard,2019-06-20,2029-02-15,BLOCKED
CARD000483,ACC0171750,Credit,Mastercard,2021-03-18,2028-12-10,ACTIVE
CARD000484,ACC0032842,Credit,Visa,2025-01-14,2030-01-07,EXPIRED
CARD000485,ACC0177089,Debit,Visa,2021-04-30,2029-09-12,BLOCKED
CARD000486,ACC0073793,Credit,RuPay,2022-03-21,2030-07-30,BLOCKED
CARD000487,ACC0055196,Credit,RuPay,2021-08-04,2030-07-05,EXPIRED
CARD000488,ACC0022898,Credit,Mastercard,2025-03-19,2028-04-17,ACTIVE
CARD000489,ACC0122354,Credit,Visa,2020-11-03,2029-07-23,EXPIRED
CARD000490,ACC0086447,Credit,Visa,2018-09-11,2028-05-25,BLOCKED
CARD000491,ACC0052973,Debit,Visa,2021-05-29,2030-01-12,BLOCKED
CARD000492,ACC0124451,Credit,RuPay,2020-11-25,2030-06-16,BLOCKED
CARD000493,ACC0116854,Debit,RuPay,2024-05-23,2030-10-27,EXPIRED
CARD000494,ACC0109866,Debit,RuPay,2021-04-20,2032-06-16,BLOCKED
CARD000495,ACC0070974,Debit,Visa,2022-05-01,2028-07-04,EXPIRED
CARD000496,ACC0196997,Debit,Mastercard,2025-06-26,2030-05-15,ACTIVE
CARD000497,ACC0133226,Credit,Visa,2021-08-11,2030-06-24,BLOCKED
CARD000498,ACC0093546,Credit,Mastercard,2019-11-06,2029-10-28,EXPIRED
CARD000499,ACC0186612,Credit,Visa,2023-05-21,2032-04-22,EXPIRED
CARD000500,ACC0091090,Credit,RuPay,2023-05-25,2028-05-29,EXPIRED
CARD000501,ACC0093391,Credit,Visa,2020-03-10,2029-11-26,EXPIRED
CARD000502,ACC0016010,Debit,Visa,2019-01-23,2028-11-09,EXPIRED
CARD000503,ACC0031196,Debit,Visa,2019-09-19,2028-07-24,ACTIVE
CARD000504,ACC0014481,Debit,RuPay,2021-08-31,2028-02-24,EXPIRED
CARD000505,ACC0104483,Credit,Mastercard,2024-05-03,2031-05-12,EXPIRED
CARD000506,ACC0173318,Debit,RuPay,2023-12-20,2028-06-10,BLOCKED
CARD000507,ACC0100677,Debit,Mastercard,2024-05-05,2031-10-18,EXPIRED
CARD000508,ACC0168993,Credit,Mastercard,2019-03-21,2030-01-21,BLOCKED
CARD000509,ACC0071957,Debit,Mastercard,2022-11-02,2031-05-27,EXPIRED
CARD000510,ACC0057867,Debit,RuPay,2019-02-04,2032-04-12,BLOCKED
CARD000511,ACC0053485,Debit,Visa,2020-08-31,2028-07-25,BLOCKED
CARD000512,ACC0037342,Debit,Visa,2018-12-07,2029-01-09,BLOCKED
CARD000513,ACC0152857,Credit,Mastercard,2021-09-06,2031-08-06,EXPIRED
CARD000514,ACC0083160,Debit,RuPay,2021-08-14,2028-12-30,ACTIVE
CARD000515,ACC0165563,Debit,RuPay,2024-01-17,2028-04-16,ACTIVE
CARD000516,ACC0112288,Credit,Visa,2025-02-22,2030-06-24,BLOCKED
CARD000517,ACC0075191,Credit,RuPay,2024-06-10,2029-05-16,EXPIRED
CARD000518,ACC0045403,Debit,Mastercard,2023-11-11,2028-02-27,BLOCKED
CARD000519,ACC0082305,Credit,Visa,2020-07-16,2030-01-06,ACTIVE
CARD000520,ACC0112076,Credit,RuPay,2024-04-30,2031-11-05,BLOCKED
CARD000521,ACC0127211,Debit,Visa,2024-08-30,2031-02-21,ACTIVE
CARD000522,ACC0119866,Credit,Mastercard,2021-01-24,2030-05-05,EXPIRED
CARD000523,ACC0188432,Debit,Visa,2020-05-18,2030-10-15,BLOCKED
CARD000524,ACC0014720,Debit,Mastercard,2021-05-29,2027-09-06,BLOCKED
CARD000525,ACC0188772,Debit,Visa,2022-12-26,2028-11-20,EXPIRED
CARD000526,ACC0146257,Debit,Visa,2024-01-02,2028-04-17,ACTIVE
CARD000527,ACC0101731,Credit,Mastercard,2024-12-21,2027-12-18,EXPIRED
CARD000528,ACC0180579,Debit,Visa,2018-11-27,2030-01-10,BLOCKED
CARD000529,ACC0091875,Credit,Visa,2024-12-29,2028-08-02,ACTIVE
CARD000530,ACC0189856,Credit,RuPay,2019-10-29,2028-09-06,EXPIRED
CARD000531,ACC0146303,Debit,Visa,2024-05-06,2027-10-21,EXPIRED
CARD000532,ACC0156132,Debit,Visa,2022-08-24,2031-03-12,BLOCKED
CARD000533,ACC0002900,Debit,Mastercard,2024-05-24,2031-04-08,ACTIVE
CARD000534,ACC0068846,Debit,Mastercard,2023-02-13,2029-01-05,ACTIVE
CARD000535,ACC0146704,Debit,Visa,2021-12-11,2030-05-05,EXPIRED
CARD000536,ACC0182848,Credit,RuPay,2018-07-22,2028-04-23,EXPIRED
CARD000537,ACC0063835,Debit,Visa,2023-09-11,2028-03-06,BLOCKED
CARD000538,ACC0112260,Debit,RuPay,2019-12-20,2031-11-05,ACTIVE
CARD000539,ACC0005726,Credit,Mastercard,2021-12-21,2029-01-25,EXPIRED
CARD000540,ACC0130467,Credit,Mastercard,2022-11-14,2030-01-18,ACTIVE
CARD000541,ACC0004176,Debit,Mastercard,2022-04-26,2028-04-10,BLOCKED
CARD000542,ACC0137246,Debit,Visa,2023-02-09,2029-06-16,ACTIVE
CARD000543,ACC0187009,Credit,RuPay,2022-12-04,2029-01-12,ACTIVE
CARD000544,ACC0058098,Credit,Mastercard,2019-09-26,2030-06-27,ACTIVE
CARD000545,ACC0111335,Credit,Visa,2019-10-09,2031-01-21,EXPIRED
CARD000546,ACC0045811,Credit,Visa,2021-01-18,2027-09-22,EXPIRED
CARD000547,ACC0070868,Credit,Mastercard,2024-08-22,2028-10-09,EXPIRED
CARD000548,ACC0020431,Debit,Visa,2019-06-25,2031-11-09,EXPIRED
CARD000549,ACC0010629,Debit,Visa,2021-10-04,2030-10-12,EXPIRED
CARD000550,ACC0081042,Credit,RuPay,2019-03-28,2028-09-19,BLOCKED
CARD000551,ACC0104850,Debit,Visa,2019-10-17,2029-12-04,BLOCKED
CARD000552,ACC0060584,Credit,Visa,2018-10-18,2030-06-22,ACTIVE
CARD000553,ACC0046381,Credit,Mastercard,2023-09-08,2027-08-16,BLOCKED
CARD000554,ACC0117502,Debit,Visa,2023-06-06,2030-06-19,EXPIRED
CARD000555,ACC0157612,Credit,Mastercard,2019-05-27,2031-02-15,EXPIRED
CARD000556,ACC0168001,Credit,Visa,2021-01-27,2031-06-07,BLOCKED
CARD000557,ACC0160252,Debit,Visa,2021-11-10,2027-07-24,BLOCKED
CARD000558,ACC0053594,Credit,RuPay,2023-01-06,2031-12-04,EXPIRED
CARD000559,ACC0161529,Debit,Visa,2022-03-04,2028-03-24,ACTIVE
CARD000560,ACC0171551,Credit,RuPay,2019-05-26,2029-11-10,EXPIRED
CARD000561,ACC0126144,Debit,Mastercard,2022-06-13,2030-09-28,ACTIVE
CARD000562,ACC0024989,Debit,Visa,2021-01-21,2031-07-08,ACTIVE
CARD000563,ACC0118478,Credit,Visa,2020-03-05,2028-10-05,BLOCKED
CARD000564,ACC0132544,Debit,Mastercard,2020-06-10,2028-10-22,ACTIVE
CARD000565,ACC0154715,Credit,Mastercard,2025-07-12,2029-05-06,BLOCKED
CARD000566,ACC0047220,Credit,Visa,2022-04-02,2028-02-12,BLOCKED
CARD000567,ACC0005952,Debit,Mastercard,2025-07-16,2030-06-27,ACTIVE
CARD000568,ACC0196642,Credit,Mastercard,2024-06-26,2027-10-06,BLOCKED
CARD000569,ACC0130398,Credit,Mastercard,2020-10-23,2031-05-09,BLOCKED
CARD000570,ACC0033644,Debit,RuPay,2024-01-20,2030-04-16,ACTIVE
CARD000571,ACC0155913,Credit,Mastercard,2025-02-15,2031-07-05,ACTIVE
CARD000572,ACC0100314,Debit,RuPay,2024-04-18,2029-08-08,BLOCKED
CARD000573,ACC0027468,Debit,Visa,2023-06-05,2031-07-11,ACTIVE
CARD000574,ACC0099513,Credit,Mastercard,2023-04-12,2031-02-02,EXPIRED
CARD000575,ACC0059328,Debit,RuPay,2019-06-26,2029-03-27,BLOCKED
CARD000576,ACC0154736,Debit,RuPay,2020-06-14,2028-07-16,BLOCKED
CARD000577,ACC0172251,Credit,Mastercard,2023-07-29,2029-04-15,ACTIVE
CARD000578,ACC0072132,Debit,Visa,2020-01-02,2027-10-16,BLOCKED
CARD000579,ACC0125343,Credit,Visa,2024-04-29,2030-12-15,ACTIVE
CARD000580,ACC0083963,Debit,RuPay,2020-01-11,2028-11-25,ACTIVE
CARD000581,ACC0179236,Debit,RuPay,2019-03-20,2029-09-11,ACTIVE
CARD000582,ACC0145654,Debit,Visa,2021-04-04,2028-06-28,BLOCKED
CARD000583,ACC0105337,Credit,Visa,2024-03-11,2031-07-14,ACTIVE
CARD000584,ACC0032588,Credit,Mastercard,2019-05-28,2031-10-07,ACTIVE
CARD000585,ACC0063085,Debit,RuPay,2023-02-03,2030-12-22,EXPIRED
CARD000586,ACC0128031,Credit,RuPay,2023-09-11,2030-08-17,EXPIRED
CARD000587,ACC0091378,Debit,RuPay,2023-01-10,2032-04-15,ACTIVE
CARD000588,ACC0189954,Debit,RuPay,2020-08-10,2029-04-14,EXPIRED
CARD000589,ACC0115544,Credit,RuPay,2020-05-16,2028-06-01,EXPIRED
CARD000590,ACC0027832,Debit,RuPay,2018-08-02,2030-09-23,EXPIRED
CARD000591,ACC0023050,Credit,Mastercard,2019-09-07,2028-08-03,BLOCKED
CARD000592,ACC0001853,Debit,RuPay,2020-12-30,2027-07-23,BLOCKED
CARD000593,ACC0195228,Debit,Mastercard,2023-11-12,2029-01-19,ACTIVE
CARD000594,ACC0054120,Credit,Visa,2024-11-04,2027-11-20,EXPIRED
CARD000595,ACC0154167,Debit,Mastercard,2024-09-19,2031-04-05,EXPIRED
CARD000596,ACC0015705,Credit,RuPay,2020-10-05,2028-07-06,ACTIVE
CARD000597,ACC0001294,Credit,RuPay,2018-09-01,2031-04-24,BLOCKED
CARD000598,ACC0174386,Credit,Visa,2023-04-04,2027-08-04,EXPIRED
CARD000599,ACC0056278,Credit,RuPay,2023-10-06,2030-05-26,EXPIRED
CARD000600,ACC0040664,Credit,Mastercard,2020-04-17,2028-02-12,ACTIVE
CARD000601,ACC0178681,Credit,RuPay,2019-03-01,2032-01-26,ACTIVE
CARD000602,ACC0181607,Debit,Visa,2021-08-07,2027-12-13,ACTIVE
CARD000603,ACC0067047,Credit,Mastercard,2020-07-27,2031-06-05,BLOCKED
CARD000604,ACC0175761,Debit,RuPay,2022-05-08,2027-07-23,BLOCKED
CARD000605,ACC0078784,Credit,Mastercard,2022-03-05,2031-08-05,ACTIVE
CARD000606,ACC0135015,Credit,Visa,2024-05-01,2032-07-09,ACTIVE
CARD000607,ACC0120347,Debit,Visa,2020-01-04,2029-09-11,BLOCKED
CARD000608,ACC0034938,Credit,Mastercard,2025-02-22,2028-04-05,ACTIVE
CARD000609,ACC0050451,Credit,Mastercard,2022-09-02,2027-12-09,BLOCKED
CARD000610,ACC0079800,Credit,RuPay,2022-12-05,2028-05-04,ACTIVE
CARD000611,ACC0195762,Credit,Mastercard,2023-12-03,2032-02-13,ACTIVE
CARD000612,ACC0092539,Debit,Visa,2024-01-28,2030-04-29,BLOCKED
CARD000613,ACC0027736,Credit,RuPay,2021-08-17,2030-01-16,EXPIRED
CARD000614,ACC0039857,Debit,RuPay,2020-11-24,2030-07-26,EXPIRED
CARD000615,ACC0051381,Credit,RuPay,2024-08-16,2029-11-06,EXPIRED
CARD000616,ACC0057145,Debit,Mastercard,2023-08-04,2029-04-15,ACTIVE
CARD000617,ACC0111048,Debit,Visa,2018-10-04,2029-05-08,BLOCKED
CARD000618,ACC0072670,Debit,Mastercard,2022-07-29,2031-03-17,ACTIVE
CARD000619,ACC0029431,Credit,Mastercard,2018-08-22,2028-07-13,BLOCKED
CARD000620,ACC0054059,Debit,RuPay,2023-08-26,2029-03-03,EXPIRED
CARD000621,ACC0126829,Credit,RuPay,2025-04-28,2030-11-25,ACTIVE
CARD000622,ACC0163661,Credit,Mastercard,2025-05-26,2028-03-02,BLOCKED
CARD000623,ACC0008831,Debit,RuPay,2018-11-22,2032-02-21,EXPIRED
CARD000624,ACC0057010,Debit,Visa,2025-05-11,2027-09-03,ACTIVE
CARD000625,ACC0138569,Debit,RuPay,2022-06-16,2029-09-04,BLOCKED
CARD000626,ACC0168774,Debit,RuPay,2018-08-24,2030-04-24,EXPIRED
CARD000627,ACC0155177,Credit,RuPay,2023-09-20,2032-04-13,ACTIVE
CARD000628,ACC0148749,Credit,Mastercard,2024-07-17,2029-08-31,EXPIRED
CARD000629,ACC0089458,Credit,Mastercard,2020-01-24,2028-10-03,BLOCKED
CARD000630,ACC0070642,Debit,Visa,2024-08-23,2027-12-03,ACTIVE
CARD000631,ACC0039016,Credit,RuPay,2019-11-24,2027-09-12,BLOCKED
CARD000632,ACC0189846,Debit,RuPay,2022-05-10,2029-08-26,BLOCKED
CARD000633,ACC0053865,Credit,Mastercard,2024-04-20,2030-03-06,BLOCKED
CARD000634,ACC0156084,Debit,RuPay,2020-01-17,2032-05-24,ACTIVE
CARD000635,ACC0007150,Debit,Mastercard,2025-04-02,2032-07-05,BLOCKED
CARD000636,ACC0156177,Debit,Visa,2020-09-18,2029-03-17,ACTIVE
CARD000637,ACC0005938,Debit,Mastercard,2021-05-13,2029-06-17,ACTIVE
CARD000638,ACC0057710,Debit,Visa,2024-05-02,2028-08-27,BLOCKED
CARD000639,ACC0010624,Debit,Visa,2023-04-01,2031-10-24,ACTIVE
CARD000640,ACC0013935,Debit,Visa,2022-08-19,2027-08-31,EXPIRED
CARD000641,ACC0129912,Debit,Visa,2018-08-13,2032-01-30,EXPIRED
CARD000642,ACC0042132,Debit,RuPay,2021-06-02,2031-07-14,BLOCKED
CARD000643,ACC0069012,Credit,RuPay,2021-11-12,2031-06-20,BLOCKED
CARD000644,ACC0168305,Credit,Mastercard,2020-08-30,2030-08-31,EXPIRED
CARD000645,ACC0157846,Debit,Mastercard,2024-02-09,2028-10-22,BLOCKED
CARD000646,ACC0035531,Credit,Mastercard,2019-02-18,2028-06-13,EXPIRED
CARD000647,ACC0008492,Debit,RuPay,2018-11-20,2031-11-03,BLOCKED
CARD000648,ACC0184146,Debit,Mastercard,2022-07-11,2027-10-26,EXPIRED
